ozone,a,b,c,d,e,day,time
$55.4,36.3,559.7,0.0000,0.0000,0.0000,30/08/16,22:33:06
$55.1,36.3,559.7,0.0000,0.0000,0.0000,30/08/16,22:38:06
$54.0,36.3,559.7,0.0000,0.0000,0.0000,30/08/16,22:43:06
$52.2,36.2,559.6,0.0000,0.0000,0.0000,30/08/16,22:48:07
$54.1,36.3,559.7,0.0000,0.0000,0.0000,30/08/16,22:53:07
$54.4,36.3,559.7,0.0000,0.0000,0.0000,30/08/16,22:58:07
$54.3,36.3,559.5,0.0000,0.0000,0.0000,30/08/16,23:03:06
$54.1,36.3,559.7,0.0000,0.0000,0.0000,30/08/16,23:08:06
$54.0,36.3,559.6,0.0000,0.0000,0.0000,30/08/16,23:13:06
$54.4,36.3,559.6,0.0000,0.0000,0.0000,30/08/16,23:18:07
$54.6,36.3,559.4,0.0000,0.0000,0.0000,30/08/16,23:23:07
$54.0,36.3,559.6,0.0000,0.0000,0.0000,30/08/16,23:28:07
$54.2,36.3,559.5,0.0000,0.0000,0.0000,30/08/16,23:33:06
$53.1,36.3,559.4,0.0000,0.0000,0.0000,30/08/16,23:38:06
$53.5,36.3,559.6,0.0000,0.0000,0.0000,30/08/16,23:43:06
$54.1,36.3,559.5,0.0000,0.0000,0.0000,30/08/16,23:48:07
$53.3,36.3,559.5,0.0000,0.0000,0.0000,30/08/16,23:53:07
$53.5,36.2,559.3,0.0000,0.0000,0.0000,30/08/16,23:58:07
$52.8,36.3,559.3,0.0000,0.0000,0.0000,31/08/16,00:03:06
$52.8,36.3,559.2,0.0000,0.0000,0.0000,31/08/16,00:08:06
$52.2,36.3,559.0,0.0000,0.0000,0.0000,31/08/16,00:13:07
$53.1,36.3,559.3,0.0000,0.0000,0.0000,31/08/16,00:18:07
$53.2,36.3,559.3,0.0000,0.0000,0.0000,31/08/16,00:23:07
$53.8,36.4,559.2,0.0000,0.0000,0.0000,31/08/16,00:28:07
$52.9,36.3,559.4,0.0000,0.0000,0.0000,31/08/16,00:33:06
$52.7,36.4,559.2,0.0000,0.0000,0.0000,31/08/16,00:38:06
$52.2,36.3,559.2,0.0000,0.0000,0.0000,31/08/16,00:43:07
$52.7,36.3,559.2,0.0000,0.0000,0.0000,31/08/16,00:48:07
$53.5,36.4,559.2,0.0000,0.0000,0.0000,31/08/16,00:53:07
$53.1,36.3,559.3,0.0000,0.0000,0.0000,31/08/16,00:58:07
$52.5,36.4,559.1,0.0000,0.0000,0.0000,31/08/16,01:03:06
$51.5,36.3,558.9,0.0000,0.0000,0.0000,31/08/16,01:08:06
$52.7,36.3,559.2,0.0000,0.0000,0.0000,31/08/16,01:13:07
$50.7,36.4,559.3,0.0000,0.0000,0.0000,31/08/16,01:18:07
$46.3,36.4,559.3,0.0000,0.0000,0.0000,31/08/16,01:23:07
$45.0,36.4,559.0,0.0000,0.0000,0.0000,31/08/16,01:28:06
$46.6,36.4,559.2,0.0000,0.0000,0.0000,31/08/16,01:33:06
$47.9,36.4,559.1,0.0000,0.0000,0.0000,31/08/16,01:38:06
$48.9,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,01:43:07
$48.9,36.4,559.1,0.0000,0.0000,0.0000,31/08/16,01:48:07
$47.7,36.4,559.0,0.0000,0.0000,0.0000,31/08/16,01:53:07
$48.6,36.5,559.2,0.0000,0.0000,0.0000,31/08/16,01:58:06
$47.6,36.4,559.2,0.0000,0.0000,0.0000,31/08/16,02:03:06
$46.8,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,02:08:06
$43.9,36.4,559.1,0.0000,0.0000,0.0000,31/08/16,02:13:07
$43.6,36.4,559.1,0.0000,0.0000,0.0000,31/08/16,02:18:07
$44.8,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,02:23:07
$44.0,36.4,559.1,0.0000,0.0000,0.0000,31/08/16,02:28:06
$44.7,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,02:33:06
$42.9,36.5,559.2,0.0000,0.0000,0.0000,31/08/16,02:38:06
$43.9,36.4,559.2,0.0000,0.0000,0.0000,31/08/16,02:43:07
$44.3,36.5,559.2,0.0000,0.0000,0.0000,31/08/16,02:48:07
$43.9,36.5,559.2,0.0000,0.0000,0.0000,31/08/16,02:53:07
$42.6,36.5,559.2,0.0000,0.0000,0.0000,31/08/16,02:58:06
$43.8,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,03:03:06
$44.6,36.4,559.1,0.0000,0.0000,0.0000,31/08/16,03:08:07
$43.6,36.5,559.2,0.0000,0.0000,0.0000,31/08/16,03:13:07
$44.7,36.5,558.9,0.0000,0.0000,0.0000,31/08/16,03:18:07
$45.1,36.4,558.8,0.0000,0.0000,0.0000,31/08/16,03:23:07
$44.5,36.5,558.9,0.0000,0.0000,0.0000,31/08/16,03:28:06
$42.3,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,03:33:06
$42.3,36.4,559.0,0.0000,0.0000,0.0000,31/08/16,03:38:07
$42.8,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,03:43:07
$42.0,36.5,559.0,0.0000,0.0000,0.0000,31/08/16,03:48:07
$41.8,36.4,559.0,0.0000,0.0000,0.0000,31/08/16,03:53:06
$41.1,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,03:58:06
$40.4,36.5,558.9,0.0000,0.0000,0.0000,31/08/16,04:03:06
$38.1,36.4,559.1,0.0000,0.0000,0.0000,31/08/16,04:08:07
$39.7,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,04:13:07
$40.7,36.5,559.3,0.0000,0.0000,0.0000,31/08/16,04:18:07
$40.0,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,04:23:06
$40.1,36.5,559.3,0.0000,0.0000,0.0000,31/08/16,04:28:06
$39.6,36.6,559.4,0.0000,0.0000,0.0000,31/08/16,04:33:06
$38.8,36.5,559.3,0.0000,0.0000,0.0000,31/08/16,04:38:07
$37.2,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,04:43:07
$36.7,36.5,559.0,0.0000,0.0000,0.0000,31/08/16,04:48:07
$34.5,36.5,559.1,0.0000,0.0000,0.0000,31/08/16,04:53:06
$34.8,36.4,559.0,0.0000,0.0000,0.0000,31/08/16,04:58:06
$37.7,36.5,559.0,0.0000,0.0000,0.0000,31/08/16,05:03:06
$38.3,36.5,558.9,0.0000,0.0000,0.0000,31/08/16,05:08:07
$38.2,36.5,559.0,0.0000,0.0000,0.0000,31/08/16,05:13:07
$39.3,36.5,558.9,0.0000,0.0000,0.0000,31/08/16,05:18:07
$39.2,36.6,559.0,0.0000,0.0000,0.0000,31/08/16,05:23:06
$40.7,36.5,559.2,0.0000,0.0000,0.0000,31/08/16,05:28:06
$40.5,36.6,559.0,0.0000,0.0000,0.0000,31/08/16,05:33:07
$40.3,36.6,559.0,0.0000,0.0000,0.0000,31/08/16,05:38:07
$40.5,36.6,559.0,0.0000,0.0000,0.0000,31/08/16,05:43:07
$42.6,36.6,559.0,0.0000,0.0000,0.0000,31/08/16,05:48:07
$40.9,36.7,558.8,0.0000,0.0000,0.0000,31/08/16,05:53:06
$39.9,36.7,558.9,0.0000,0.0000,0.0000,31/08/16,05:58:06
$39.0,36.7,558.9,0.0000,0.0000,0.0000,31/08/16,06:03:07
$39.0,36.8,559.0,0.0000,0.0000,0.0000,31/08/16,06:08:07
$36.7,36.7,558.9,0.0000,0.0000,0.0000,31/08/16,06:13:07
$37.2,36.7,558.7,0.0000,0.0000,0.0000,31/08/16,06:18:06
$38.5,36.8,559.0,0.0000,0.0000,0.0000,31/08/16,06:23:06
$35.8,36.7,559.0,0.0000,0.0000,0.0000,31/08/16,06:28:06
$34.8,36.6,558.9,0.0000,0.0000,0.0000,31/08/16,06:33:07
$37.1,36.7,558.8,0.0000,0.0000,0.0000,31/08/16,06:38:07
$38.0,36.6,558.9,0.0000,0.0000,0.0000,31/08/16,06:43:07
$38.4,36.6,558.9,0.0000,0.0000,0.0000,31/08/16,06:48:06
$37.5,36.7,559.1,0.0000,0.0000,0.0000,31/08/16,06:53:06
$39.7,36.6,559.1,0.0000,0.0000,0.0000,31/08/16,06:58:06
$39.1,36.6,559.0,0.0000,0.0000,0.0000,31/08/16,07:03:07
$39.3,36.7,559.0,0.0000,0.0000,0.0000,31/08/16,07:08:07
$38.3,36.8,558.9,0.0000,0.0000,0.0000,31/08/16,07:13:07
$37.9,36.7,559.1,0.0000,0.0000,0.0000,31/08/16,07:18:06
$37.6,36.7,559.0,0.0000,0.0000,0.0000,31/08/16,07:23:06
$38.6,36.8,559.0,0.0000,0.0000,0.0000,31/08/16,07:28:07
$39.1,36.8,559.1,0.0000,0.0000,0.0000,31/08/16,07:33:07
$39.0,36.7,559.0,0.0000,0.0000,0.0000,31/08/16,07:38:07
$38.6,36.7,558.9,0.0000,0.0000,0.0000,31/08/16,07:43:07
$38.6,36.8,559.1,0.0000,0.0000,0.0000,31/08/16,07:48:06
$37.8,36.8,558.8,0.0000,0.0000,0.0000,31/08/16,07:53:06
$39.2,36.7,558.8,0.0000,0.0000,0.0000,31/08/16,07:58:07
$39.3,36.8,558.8,0.0000,0.0000,0.0000,31/08/16,08:03:07
$39.6,36.9,559.1,0.0000,0.0000,0.0000,31/08/16,08:08:07
$40.3,36.9,558.9,0.0000,0.0000,0.0000,31/08/16,08:13:06
$40.4,36.9,558.9,0.0000,0.0000,0.0000,31/08/16,08:18:06
$37.7,36.9,558.8,0.0000,0.0000,0.0000,31/08/16,08:23:06
$31.0,36.9,558.7,0.0000,0.0000,0.0000,31/08/16,08:28:07
$23.7,36.9,558.6,0.0000,0.0000,0.0000,31/08/16,08:33:07
$31.8,36.9,558.4,0.0000,0.0000,0.0000,31/08/16,08:38:07
$30.6,36.9,558.6,0.0000,0.0000,0.0000,31/08/16,08:43:06
$30.3,36.9,558.5,0.0000,0.0000,0.0000,31/08/16,08:48:06
$31.6,36.9,558.4,0.0000,0.0000,0.0000,31/08/16,08:53:06
$33.9,36.9,558.2,0.0000,0.0000,0.0000,31/08/16,08:58:07
$31.7,36.9,558.4,0.0000,0.0000,0.0000,31/08/16,09:03:07
$32.7,36.9,558.3,0.0000,0.0000,0.0000,31/08/16,09:08:07
$31.0,36.9,558.2,0.0000,0.0000,0.0000,31/08/16,09:13:06
$30.9,37.0,558.3,0.0000,0.0000,0.0000,31/08/16,09:18:06
$26.5,36.9,558.3,0.0000,0.0000,0.0000,31/08/16,09:23:07
$26.6,37.0,558.3,0.0000,0.0000,0.0000,31/08/16,09:28:07
$27.6,37.0,558.3,0.0000,0.0000,0.0000,31/08/16,09:33:07
$27.7,37.0,558.4,0.0000,0.0000,0.0000,31/08/16,09:38:07
$28.7,37.0,558.3,0.0000,0.0000,0.0000,31/08/16,09:43:06
$30.7,37.0,558.5,0.0000,0.0000,0.0000,31/08/16,09:48:06
$31.3,37.0,558.5,0.0000,0.0000,0.0000,31/08/16,09:53:07
$31.5,37.0,558.2,0.0000,0.0000,0.0000,31/08/16,09:58:07
$30.8,37.1,558.6,0.0000,0.0000,0.0000,31/08/16,10:03:07
$29.9,37.0,558.4,0.0000,0.0000,0.0000,31/08/16,10:08:06
$30.1,37.1,558.6,0.0000,0.0000,0.0000,31/08/16,10:13:06
$31.4,37.1,558.5,0.0000,0.0000,0.0000,31/08/16,10:18:06
$30.8,37.1,558.2,0.0000,0.0000,0.0000,31/08/16,10:23:07
$29.6,37.1,558.4,0.0000,0.0000,0.0000,31/08/16,10:28:07
$30.1,37.1,558.4,0.0000,0.0000,0.0000,31/08/16,10:33:07
$31.8,37.1,558.5,0.0000,0.0000,0.0000,31/08/16,10:38:06
$30.5,37.1,558.5,0.0000,0.0000,0.0000,31/08/16,10:43:06
$29.9,37.1,558.1,0.0000,0.0000,0.0000,31/08/16,10:48:07
$30.4,37.1,558.4,0.0000,0.0000,0.0000,31/08/16,10:53:07
$27.5,37.1,558.3,0.0000,0.0000,0.0000,31/08/16,10:58:07
$28.5,37.1,558.8,0.0000,0.0000,0.0000,31/08/16,11:03:07
$31.0,37.2,558.4,0.0000,0.0000,0.0000,31/08/16,11:08:06
$31.2,37.1,558.7,0.0000,0.0000,0.0000,31/08/16,11:13:06
$31.7,37.1,558.5,0.0000,0.0000,0.0000,31/08/16,11:18:07
$31.9,37.1,558.5,0.0000,0.0000,0.0000,31/08/16,11:23:07
$31.2,37.1,558.5,0.0000,0.0000,0.0000,31/08/16,11:28:07
$32.7,37.1,558.6,0.0000,0.0000,0.0000,31/08/16,11:33:06
$34.5,37.1,558.4,0.0000,0.0000,0.0000,31/08/16,11:38:06
$36.5,37.1,558.5,0.0000,0.0000,0.0000,31/08/16,11:43:06
$35.9,37.1,558.4,0.0000,0.0000,0.0000,31/08/16,11:48:07
$36.7,37.1,558.4,0.0000,0.0000,0.0000,31/08/16,11:53:07
$36.8,37.1,558.2,0.0000,0.0000,0.0000,31/08/16,11:58:07
$38.5,37.1,558.2,0.0000,0.0000,0.0000,31/08/16,12:03:06
$39.7,37.1,558.1,0.0000,0.0000,0.0000,31/08/16,12:08:06
$39.7,37.1,558.2,0.0000,0.0000,0.0000,31/08/16,12:13:06
$38.4,37.1,558.2,0.0000,0.0000,0.0000,31/08/16,12:18:07
$38.5,37.1,558.1,0.0000,0.0000,0.0000,31/08/16,12:23:07
$38.7,37.1,558.1,0.0000,0.0000,0.0000,31/08/16,12:28:07
$38.0,37.1,558.1,0.0000,0.0000,0.0000,31/08/16,12:33:06
$36.7,37.0,558.2,0.0000,0.0000,0.0000,31/08/16,12:38:06
$37.4,37.1,558.2,0.0000,0.0000,0.0000,31/08/16,12:43:07
$40.1,37.0,558.1,0.0000,0.0000,0.0000,31/08/16,12:48:07
$40.8,37.1,558.0,0.0000,0.0000,0.0000,31/08/16,12:53:07
$44.1,37.0,558.0,0.0000,0.0000,0.0000,31/08/16,12:58:06
$47.5,37.1,558.2,0.0000,0.0000,0.0000,31/08/16,13:03:06
$47.2,37.0,558.0,0.0000,0.0000,0.0000,31/08/16,13:08:06
$49.6,37.0,558.3,0.0000,0.0000,0.0000,31/08/16,13:13:07
$51.1,37.0,558.1,0.0000,0.0000,0.0000,31/08/16,13:18:07
$51.4,37.0,558.1,0.0000,0.0000,0.0000,31/08/16,13:23:07
$51.2,37.0,558.0,0.0000,0.0000,0.0000,31/08/16,13:28:06
$52.4,37.0,558.1,0.0000,0.0000,0.0000,31/08/16,13:33:06
$53.7,37.0,558.2,0.0000,0.0000,0.0000,31/08/16,13:38:06
$52.8,37.0,558.0,0.0000,0.0000,0.0000,31/08/16,13:43:07
$54.5,36.9,557.6,0.0000,0.0000,0.0000,31/08/16,13:48:07
$55.4,36.9,557.6,0.0000,0.0000,0.0000,31/08/16,13:53:07
$54.3,36.9,557.7,0.0000,0.0000,0.0000,31/08/16,13:58:06
$55.2,36.9,557.6,0.0000,0.0000,0.0000,31/08/16,14:03:06
$56.4,36.9,557.7,0.0000,0.0000,0.0000,31/08/16,14:08:07
$55.5,36.9,557.6,0.0000,0.0000,0.0000,31/08/16,14:13:07
$56.7,36.9,557.4,0.0000,0.0000,0.0000,31/08/16,14:18:07
$57.7,36.9,557.4,0.0000,0.0000,0.0000,31/08/16,14:23:07
$59.0,36.9,557.4,0.0000,0.0000,0.0000,31/08/16,14:28:06
$58.6,36.9,557.4,0.0000,0.0000,0.0000,31/08/16,14:33:06
$58.9,36.9,557.4,0.0000,0.0000,0.0000,31/08/16,14:38:07
$58.6,36.9,557.2,0.0000,0.0000,0.0000,31/08/16,14:43:07
$58.8,36.9,557.3,0.0000,0.0000,0.0000,31/08/16,14:48:07
$59.3,36.9,557.2,0.0000,0.0000,0.0000,31/08/16,14:53:06
$60.4,36.9,557.1,0.0000,0.0000,0.0000,31/08/16,14:58:06
$61.3,36.9,557.2,0.0000,0.0000,0.0000,31/08/16,15:03:06
$62.6,36.9,557.1,0.0000,0.0000,0.0000,31/08/16,15:08:07
$63.1,36.9,557.3,0.0000,0.0000,0.0000,31/08/16,15:13:07
$61.9,36.9,557.0,0.0000,0.0000,0.0000,31/08/16,15:18:07
$61.6,36.9,557.1,0.0000,0.0000,0.0000,31/08/16,15:23:06
$62.8,36.9,557.0,0.0000,0.0000,0.0000,31/08/16,15:28:06
$63.3,36.9,557.0,0.0000,0.0000,0.0000,31/08/16,15:33:06
$65.3,36.9,557.2,0.0000,0.0000,0.0000,31/08/16,15:38:07
$65.3,36.9,557.1,0.0000,0.0000,0.0000,31/08/16,15:43:07
$64.8,36.8,557.0,0.0000,0.0000,0.0000,31/08/16,15:48:07
$62.6,36.8,557.2,0.0000,0.0000,0.0000,31/08/16,15:53:06
$62.8,36.8,557.2,0.0000,0.0000,0.0000,31/08/16,15:58:06
$64.8,36.8,557.3,0.0000,0.0000,0.0000,31/08/16,16:03:07
$63.4,36.8,557.1,0.0000,0.0000,0.0000,31/08/16,16:08:07
$58.8,36.8,557.3,0.0000,0.0000,0.0000,31/08/16,16:13:07
$59.3,36.8,557.1,0.0000,0.0000,0.0000,31/08/16,16:18:07
$59.5,36.8,557.2,0.0000,0.0000,0.0000,31/08/16,16:23:06
$61.9,36.7,556.9,0.0000,0.0000,0.0000,31/08/16,16:28:06
$65.1,36.8,557.0,0.0000,0.0000,0.0000,31/08/16,16:33:07
$62.4,36.8,557.0,0.0000,0.0000,0.0000,31/08/16,16:38:07
$62.2,36.8,556.9,0.0000,0.0000,0.0000,31/08/16,16:43:07
$62.8,36.8,557.1,0.0000,0.0000,0.0000,31/08/16,16:48:06
$65.7,36.8,557.1,0.0000,0.0000,0.0000,31/08/16,16:53:06
$61.9,36.8,557.1,0.0000,0.0000,0.0000,31/08/16,16:58:06
$63.2,36.7,557.1,0.0000,0.0000,0.0000,31/08/16,17:03:07
$60.2,36.8,557.1,0.0000,0.0000,0.0000,31/08/16,17:08:07
$57.5,36.7,557.1,0.0000,0.0000,0.0000,31/08/16,17:13:07
$58.1,36.7,557.2,0.0000,0.0000,0.0000,31/08/16,17:18:06
$59.8,36.7,557.3,0.0000,0.0000,0.0000,31/08/16,17:23:06
$64.2,36.7,557.2,0.0000,0.0000,0.0000,31/08/16,17:28:06
$62.4,36.7,557.2,0.0000,0.0000,0.0000,31/08/16,17:33:07
$53.4,36.7,557.2,0.0000,0.0000,0.0000,31/08/16,17:38:07
$58.5,36.7,557.3,0.0000,0.0000,0.0000,31/08/16,17:43:07
$59.2,36.7,557.2,0.0000,0.0000,0.0000,31/08/16,17:48:06
$60.6,36.7,557.4,0.0000,0.0000,0.0000,31/08/16,17:53:06
$62.4,36.7,557.4,0.0000,0.0000,0.0000,31/08/16,17:58:07
$62.8,36.7,557.4,0.0000,0.0000,0.0000,31/08/16,18:03:07
$65.0,36.6,557.4,0.0000,0.0000,0.0000,31/08/16,18:08:07
$64.6,36.6,557.5,0.0000,0.0000,0.0000,31/08/16,18:13:07
$63.9,36.6,557.4,0.0000,0.0000,0.0000,31/08/16,18:18:06
$61.6,36.6,557.5,0.0000,0.0000,0.0000,31/08/16,18:23:06
$58.6,36.6,557.5,0.0000,0.0000,0.0000,31/08/16,18:28:07
$57.8,36.6,557.7,0.0000,0.0000,0.0000,31/08/16,18:33:07
$55.8,36.6,557.6,0.0000,0.0000,0.0000,31/08/16,18:38:07
$56.1,36.6,557.5,0.0000,0.0000,0.0000,31/08/16,18:43:06
$59.2,36.6,557.5,0.0000,0.0000,0.0000,31/08/16,18:48:06
$60.6,36.6,557.4,0.0000,0.0000,0.0000,31/08/16,18:53:06
$61.6,36.6,557.7,0.0000,0.0000,0.0000,31/08/16,18:58:07
$62.7,36.6,557.9,0.0000,0.0000,0.0000,31/08/16,19:03:07
$63.1,36.6,557.7,0.0000,0.0000,0.0000,31/08/16,19:08:07
$63.0,36.6,557.9,0.0000,0.0000,0.0000,31/08/16,19:13:06
$63.8,36.6,557.8,0.0000,0.0000,0.0000,31/08/16,19:18:06
$63.3,36.6,557.9,0.0000,0.0000,0.0000,31/08/16,19:23:06
$63.0,36.6,557.9,0.0000,0.0000,0.0000,31/08/16,19:28:07
$62.8,36.6,557.6,0.0000,0.0000,0.0000,31/08/16,19:33:07
$64.3,36.6,557.8,0.0000,0.0000,0.0000,31/08/16,19:38:07
$63.8,36.5,557.6,0.0000,0.0000,0.0000,31/08/16,19:43:06
$64.3,36.5,557.7,0.0000,0.0000,0.0000,31/08/16,19:48:06
$63.9,36.4,557.5,0.0000,0.0000,0.0000,31/08/16,19:53:06
$61.0,36.4,557.8,0.0000,0.0000,0.0000,31/08/16,19:58:07
$61.5,36.4,558.0,0.0000,0.0000,0.0000,31/08/16,20:03:07
$63.2,36.4,558.0,0.0000,0.0000,0.0000,31/08/16,20:08:07
$62.0,36.4,557.9,0.0000,0.0000,0.0000,31/08/16,20:13:06
$60.0,36.3,558.1,0.0000,0.0000,0.0000,31/08/16,20:18:06
$60.0,36.3,558.1,0.0000,0.0000,0.0000,31/08/16,20:23:07
$59.8,36.3,558.4,0.0000,0.0000,0.0000,31/08/16,20:28:07
$60.4,36.3,558.3,0.0000,0.0000,0.0000,31/08/16,20:33:07
$61.4,36.3,558.5,0.0000,0.0000,0.0000,31/08/16,20:38:07
$61.0,36.3,558.4,0.0000,0.0000,0.0000,31/08/16,20:43:06
$62.1,36.3,558.4,0.0000,0.0000,0.0000,31/08/16,20:48:06
$62.7,36.3,558.4,0.0000,0.0000,0.0000,31/08/16,20:53:07
$63.6,36.3,558.5,0.0000,0.0000,0.0000,31/08/16,20:58:07
$62.2,36.3,558.5,0.0000,0.0000,0.0000,31/08/16,21:03:07
$60.3,36.3,558.5,0.0000,0.0000,0.0000,31/08/16,21:08:07
$59.0,36.4,558.6,0.0000,0.0000,0.0000,31/08/16,21:13:06
$57.7,36.3,558.6,0.0000,0.0000,0.0000,31/08/16,21:18:06
$58.2,36.4,558.6,0.0000,0.0000,0.0000,31/08/16,21:23:07
$57.7,36.3,558.3,0.0000,0.0000,0.0000,31/08/16,21:28:07
$57.7,36.3,558.3,0.0000,0.0000,0.0000,31/08/16,21:33:07
$57.5,36.3,558.5,0.0000,0.0000,0.0000,31/08/16,21:38:06
$56.2,36.3,558.5,0.0000,0.0000,0.0000,31/08/16,21:43:06
$55.7,36.3,558.3,0.0000,0.0000,0.0000,31/08/16,21:48:06
$55.6,36.3,558.6,0.0000,0.0000,0.0000,31/08/16,21:53:07
$54.7,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,21:58:07
$54.0,36.3,558.5,0.0000,0.0000,0.0000,31/08/16,22:03:07
$53.4,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,22:08:06
$53.4,36.3,558.5,0.0000,0.0000,0.0000,31/08/16,22:13:06
$54.1,36.3,558.5,0.0000,0.0000,0.0000,31/08/16,22:18:06
$58.7,36.3,558.4,0.0000,0.0000,0.0000,31/08/16,22:23:07
$57.7,36.3,558.2,0.0000,0.0000,0.0000,31/08/16,22:28:07
$57.6,36.3,558.3,0.0000,0.0000,0.0000,31/08/16,22:33:07
$57.0,36.3,558.3,0.0000,0.0000,0.0000,31/08/16,22:38:06
$55.1,36.3,558.4,0.0000,0.0000,0.0000,31/08/16,22:43:06
$53.3,36.3,558.4,0.0000,0.0000,0.0000,31/08/16,22:48:06
$51.6,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,22:53:07
$50.1,36.3,558.4,0.0000,0.0000,0.0000,31/08/16,22:58:07
$49.6,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,23:03:07
$49.4,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,23:08:06
$47.8,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,23:13:06
$46.6,36.4,558.2,0.0000,0.0000,0.0000,31/08/16,23:18:07
$45.9,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,23:23:07
$45.1,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,23:28:07
$43.6,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,23:33:07
$43.1,36.4,558.2,0.0000,0.0000,0.0000,31/08/16,23:38:06
$41.4,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,23:43:06
$41.1,36.4,558.4,0.0000,0.0000,0.0000,31/08/16,23:48:07
$41.8,36.4,558.3,0.0000,0.0000,0.0000,31/08/16,23:53:07
$42.0,36.4,558.3,0.0000,0.0000,0.0000,31/08/16,23:58:07
$43.1,36.3,558.1,0.0000,0.0000,0.0000,01/09/16,00:03:07
$48.5,36.4,558.1,0.0000,0.0000,0.0000,01/09/16,00:08:06
$48.9,36.3,558.1,0.0000,0.0000,0.0000,01/09/16,00:13:06
$46.0,36.4,558.2,0.0000,0.0000,0.0000,01/09/16,00:18:07
$50.5,36.4,558.2,0.0000,0.0000,0.0000,01/09/16,00:23:07
$52.3,36.4,557.8,0.0000,0.0000,0.0000,01/09/16,00:28:07
$50.2,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,00:33:06
$49.2,36.4,558.0,0.0000,0.0000,0.0000,01/09/16,00:38:06
$50.0,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,00:43:06
$48.9,36.4,558.0,0.0000,0.0000,0.0000,01/09/16,00:48:07
$42.4,36.4,558.1,0.0000,0.0000,0.0000,01/09/16,00:53:07
$39.8,36.4,558.1,0.0000,0.0000,0.0000,01/09/16,00:58:07
$38.8,36.4,558.1,0.0000,0.0000,0.0000,01/09/16,01:03:06
$38.9,36.4,558.2,0.0000,0.0000,0.0000,01/09/16,01:08:06
$37.8,36.4,558.1,0.0000,0.0000,0.0000,01/09/16,01:13:06
$38.0,36.4,558.1,0.0000,0.0000,0.0000,01/09/16,01:18:07
$37.3,36.4,558.0,0.0000,0.0000,0.0000,01/09/16,01:23:07
$36.9,36.4,558.0,0.0000,0.0000,0.0000,01/09/16,01:28:07
$36.5,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,01:33:06
$35.0,36.4,558.0,0.0000,0.0000,0.0000,01/09/16,01:38:06
$34.8,36.4,558.0,0.0000,0.0000,0.0000,01/09/16,01:43:06
$34.9,36.4,558.1,0.0000,0.0000,0.0000,01/09/16,01:48:07
$37.2,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,01:53:07
$35.1,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,01:58:07
$33.8,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,02:03:06
$34.6,36.4,557.8,0.0000,0.0000,0.0000,01/09/16,02:08:06
$34.1,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,02:13:07
$34.8,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,02:18:07
$34.2,36.4,557.8,0.0000,0.0000,0.0000,01/09/16,02:23:07
$34.9,36.4,557.8,0.0000,0.0000,0.0000,01/09/16,02:28:07
$34.5,36.4,557.8,0.0000,0.0000,0.0000,01/09/16,02:33:06
$34.1,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,02:38:06
$33.1,36.4,557.7,0.0000,0.0000,0.0000,01/09/16,02:43:07
$34.1,36.4,557.8,0.0000,0.0000,0.0000,01/09/16,02:48:07
$33.4,36.4,557.9,0.0000,0.0000,0.0000,01/09/16,02:53:07
$33.2,36.4,557.8,0.0000,0.0000,0.0000,01/09/16,02:58:07
$33.1,36.4,557.8,0.0000,0.0000,0.0000,01/09/16,03:03:06
$33.2,36.4,557.8,0.0000,0.0000,0.0000,01/09/16,03:08:06
$33.9,36.4,557.7,0.0000,0.0000,0.0000,01/09/16,03:13:07
$33.6,36.4,557.7,0.0000,0.0000,0.0000,01/09/16,03:18:07
$33.6,36.4,557.7,0.0000,0.0000,0.0000,01/09/16,03:23:07
$32.2,36.4,557.6,0.0000,0.0000,0.0000,01/09/16,03:28:06
$32.4,36.4,557.6,0.0000,0.0000,0.0000,01/09/16,03:33:06
